quizzes,solutions
060800500040100000809304106000400000000070603000000070000069301400000790100000000,261897534345126987879354126617438259584972613923615478758269341436581792192743865
100400050035007800800039000050060900690801570010000006000703080070000060000100000,169482357235617849847539621752364918693821574418975236926743185571298463384156792
053000840198043205004060000400000530000020000010500000080090010000000020931000000,653912847198743265274865391427189536365427189819536472582694713746351928931278654
000000000600030400307000006000300800000078004000405371000104287004050000100062000,812649735659237418347581926475316892231978654986425371563194287724853169198762543
103080090008609700000013085006000403850000000041000000407000000000800007900005000,163587294528649731794213685276198453859364172341752869417936528635821947982475316
000000000000100085084095000000048009300050700608003000106030000003587010050000000,531862974962174385784395162215748639349651728678923541126439857493587216857216493
630080507005010000700040000000000002001720850040050160852000040000000200403000000,634982517925617438718543926589461372361729854247358169852196743176834295493275681
930001400008050000067408000070093100605800000000000000400000300000906700003004009,932671458148359627567428931274593186615847293389162574496785312821936745753214869
030897050000501600000060003000000002500080900300000167080750000710300095000000000,632897451874531629195264873961473582527186934348925167489752316716348295253619748
000300004970054000000009002005003006600020130001600007030070900000200000010430000,156382794972154863483769512725913486648527139391648257534876921867291345219435678
601007540807000010000000003006000304000000007300000060108032000060705002500081600,631927548827543916945168723786219354214356897359874261198632475463795182572481639
000705400500003000000000700006000000000600590750001080048139605000060840070048003,169785432587423169432916758926854317813672594754391286248139675395267841671548923
000000600004000008003005000050206007009400005270500809005030900960008700000004000,521849673694371528783625491458296317319487265276513849145732986962158734837964152
000000014050000000064007900100692040000004170600005000070800000800000000005020709,738569214951248367264137958187692543592384176643715892479853621826971435315426789
008000000009004006610305800064100030000070001900800000000001000000738900030050000,548617329379284156612395847764129538283576491951843762895461273426738915137952684
003090002060030109000106870010008000000600200695002000900000000081000050750001008,143897562867235149529146873214378695378659214695412387936584721481723956752961438
030800006000401000100000380205000008000005010800604500304510700060000400500000060,439852176678431259152967384295173648746285913813694527384516792961728435527349861
000090000760000002000040000900000000010930040507102300002000006000050071300006500,123697458764583912895241763936478125218935647547162389452719836689354271371826594
650004007000002041000050000104800000060000010900000008002701004700206000000040000,653184297897362541421957863134829756268475319975613428582791634749236185316548972
005001026001000050300000700100705000002000600000003108500000069008300000710059003,875431926291687354364592781189765432432918675657243198523174869948326517716859243
080600104900050000010980025004000001762100000800060407000012000000800050070000000,385627194926451873417983625534798261762134589891265437659312748143876952278549316
507300000401570002003090100000080035000000400705000020004018003000000040000050809,587321964491576382263894157649182735832765491715943628954618273178239546326457819
000605000800010000006080017007061034040000001003400020004700000708006005005802003,431675289872913546596284317287561934649328751153497628314759862728136495965842173
250000603000008450009000002000900700400870030003000000007095000608400000090300000,251749683736218459849536172182953746465872931973164528327695814618427395594381267
008009560050700000092500370806000790040008650070000020080650040000093000000000000,738149562651732489492586371826315794149278653375964128983651247267493815514827936
506008900000004005009000018108006000905040060000790100000000800600000452007000000,526178934813964725749523618178236549935841267264795183352419876691387452487652391
018200009052000860009050100000008207070030001000000900035010020080700000000000603,418267359752391864369854172591648237674932581823175946935416728186723495247589613
060000970270130000003900000007000002010270060540010030000400007030000540005000000,164528973279134856853967214697345182318279465542816739986451327731692548425783691
809300000010650038050908460703000050000030001400000300500000090000000100040809000,869324715214657938357918462723481659695732841481596327578143296936275184142869573
020060001016040980900003200702800000100000406000000030000087000000200010000009600,427968351316542987985173264742836195138795426569421738291687543673254819854319672
008000400730000060064000257070000005009006000003000784086073042020800073000000000,518627439732495168964138257271384695849756321653219784186973542425861973397542816
000059080300780960009000003000600007000000000006245000700502300605000000020000408,467359281352781964189426573594613827231978645876245139748592316615834792923167458
000000058805100037020000000000000706000000080013020000000070064061000003740800010,436297158895164237127385649958413726274659381613728495382571964561942873749836512
760003000004080030005000000000000025003290007900067300080000002070000064000005700,762953418194782536835146279617438925453291687928567341389674152571329864246815793
030005800700000000060407250008049062000000000000020308000960400003800907000700035,234195876785236149961487253158349762392678514476521398527963481613854927849712635
008500000730420000290007035000600724060270008000040060504300007000000080306000000,648531972735429816291867435153698724469273158827145369584316297912754683376982541
690010008008000000012097060009080040040201805000900670004070000000000000706000450,693514728578632914412897563169785342347261895825943671254379186981456237736128459
300002000000900000600310540000160000030024058000005000402000030050003100860000420,371452869524986713698317542285169374139724658746835291412678935957243186863591427
100605000020010000500080690301000408400300000058004900000000020600250003080000000,149675382826913754573482691391527468467398215258164937735846129614259873982731546
020870000000000000400123000100700080800030000900450003008000250300005890001007300,529876134613549728487123569136792485845631972972458613798364251364215897251987346
800400000400530008060009000090004300100000609005007084340005900076001003501000000,859412736417536298263879541798164325124358679635927184342685917976241853581793462
007000091806079000000013806060200039090006080104000000001000063009002000300000000,437628591816579342952413876765281439293746185184935627571894263649352718328167954
004000000010390460009007250000002000600010003000700040000500030003071000200004601,754286319812395467369147258431852796627419583598763142176528934943671825285934671
000487035000000000703000080050600004600070020000103600064820000007000000100035000,216487935485319267793256481358692174641578329972143658564821793837964512129735846
000004000000000507700000200060005923003007008000600000900030805008500630050020004,625874319431962587789351246867415923513297468294683751942136875178549632356728194
000000093005600004800005670040002000300000007006300450028700030000000005063000800,672148593935627184814935672147592368359486217286371459528714936491863725763259841
900107008500000000700080960000060500000000000208000079670005100009200000820096030,946127358583649217712583964497368521165972843238451679674835192359214786821796435
060000200000580006000000084001600007200003150570000030000070000003100060718000300,865914273342587916197236584931625847286743159574891632659378421423159768718462395
080052001050970000900603000810000030000008209003000007208000000600039000090000060,786452391352971846941683572819267435567348219423195687238716954674539128195824763
500002000008000201103008000600300007000200000000079058700800006096030070000000003,574162389968753241123948765649385127857216934312479658731824596496531872285697413
000000070690001008008000930009506040030900000500104009005000001007000000000000584,453698172692371458718452936189526347234987615576134829865243791947815263321769584
803000010007060030010000920080050009700380200506700000001800000900000000300000896,853942617297168534614537928182456379749381265536729481461893752928675143375214896
042700360097000000030205009070806040008002000000300000000000000763090080050030004,142789365597163428836245719379856241418972653625314897984527136763491582251638974
000040280090587000000003000300059002007000000000324090000006000000030407006872003,673941285192587346854263179348759612927618534561324798735496821289135467416872953
030000000900050040475098000000009300207501080050000000002080070800015090093020000,638142957921357846475698132184279365267531489359864721512983674846715293793426518
000001560010000070400063008000400050600130000008005000004090000390000700000547009,283971564916854372457263918729486153645139827138725496574392681392618745861547239
000000040300004005001002700002300900000000204000600000000003196045709300100060000,759136842328974615461582739872345961536891274914627583287453196645719328193268457
098004500000000040000082000004050603003000280002690010360400800009000000405000900,198764532236915748547382196914258673653147289782693415361429857829571364475836921
004009020000000140800070003000040510000000730020008004007830005900205001030000200,314659827576382149892174653689743512451926738723518964267831495948265371135497286
000000400060270005000000903500010300200049000000005002002000049007000600410603000,125938476369274815784156923596712384273849561841365792632587149957421638418693257
187000090004000800590030640000001075000040000000706080000407001600013000000900060,187624593364579812592138647946381275718245936253796184829467351675813429431952768
001800006200100800070050000150000007007000009980206500006000000520069030000003000,491832756265197843378654921152948367647315289983276514736581492524769138819423675
597000000014300800000000010800076000049800000006530000001004006005100400000085000,597618342214357869638942715852476193349821657176539284781294536925163478463785921
029030000600000300000519000000098041400200006300040029003000000005800000040020000,529637184617482395834519672762398541491275836358146729283951467975864213146723958
100008003040005070095400000000319000000000000270000140010900200000081000080020007,127698453846135972395472861458319726961247538273856149714963285532781694689524317
004000000000078003709000000018400020000020000002001700000000800301006900047009312,834192576126578493759364281518437629973625148462981735295713864381246957647859312
053407060040250700208063000000002405000004080005000006982000000000000004000000870,153487269649251738278963541817632495326594187495178326982745613731826954564319872
094200601030000090800004000200040030083009407007060009601000000008003020000000006,794235681532816794816794352269147538183529467457368219671952843948673125325481976
000000540000005007500870002007000006080004000000690204000940051006201078000000600,798162543261435897543879162427518936689324715315697284872946351936251478154783629
030020000900004000610080000500000310080105090006030004029000046400260500000000000,734521968958674231612983475547896312283145697196732854829357146471269583365418729
080090700700001080920060030000006000000320000001908300300100820400700001008000000,183295746765431289924867135237516498859324617641978352376159824492783561518642973
307000000050010200000030670090760010005003006000280390009000000706000000230070100,367842951958617243142539678893764512425193786671285394519426837786351429234978165
001005020600040000030806500020000001508000000046028000059000010000200905400060000,781935624695742138234816597923657481578194362146328759859473216367281945412569873
000230400310000020050007006000000042600700100000000860006380071080000000025000004,867239415319546728254817936978163542642758193531924867496385271183472659725691384
200600070000920003080057600030200800059000107700000005006000000318000200590000010,245638971671924583983157642134275869859346127762891435426513798318769254597482316
700000030460000051000097400050840603000006005000300084005100000000000000036009000,728514936469238751513697428257841693384926175691375284945182367872463519136759842
074026000059000000000000000000003604703082000500900002000030700020008059908500006,174326985359841267286795413892153674763482591541967832615239748427618359938574126
002000080074300001900007400340090000001200008700058000000000090010830002000001000,132945786674382951985617423348196275591273648726458319863524197417839562259761834
080000030000000017000009000000200000032700580009015003805031420100080000000000050,487156932953428617261379845518263794632794581749815263875631429194582376326947158
000000206030400509100000030020085300001600800600300004000001090000000005054020000,598173246237468519146259738429785361371694852685312974862531497913847625754926183
020300000106007043043060802000000018000000060004000007008070009060042000002180000,825394671196827543743561892237456918519738264684219357458673129361942785972185436
000008000105090800640005000000000903400100052000006041000800030904000020531000000,379468215125793864648215397716542983493187652852936741267854139984371526531629478
400060300000200000806000000324000108010030060700000000005810006000005804100700020,452968371931274685876153492324697158518432967769581243245819736697325814183746529
000020970000090408070000000000810092300009640000400003003046089006080000890007000,138624975625791438479358126564813792382579641917462853753146289246985317891237564
000009600000000501010000030200085300040020000001300700063400107000003006002060800,735219648924638571618547239296785314347126985581394762863452197159873426472961853
900040060000008200600001700002050040040700008050400120000000900000080000000260800,928547361471638259635921784192853647346712598857496123284375916563189472719264835
050300400000900005600000000000020030208000007700500060402830500360090042000006003,859362471134978625627154389596427138248613957713589264472831596361795842985246713
000000070000090504050608000000500020009070650002009003000000008000000465468000790,984253176623791584157648239816534927349872651572169843795426318231987465468315792
000780010015000200004000008098600007000000480007000002706890001900507020000460090,329785614815346279674921538298634157561279483437158962756892341943517826182463795
090200580200060000000405000001042065000000408906000210100006040000039000030500600,493271586215368974867495132381942765572613498946857213158726349624139857739584621
080000012900000070700040003170030008040002700290010005500003000000080004004000200,483675912951328476762149853175934628346852791298716345527463189619287534834591267
000001063000007000003205010007002050000000908090000370600000180200050000050013600,875941263126837549943265817387192456561374928492586371634729185219658734758413692
000930600208050003600000004003002580000000000000080060075600002906827030000045000,751934628248756193639218754163472589827569341594381267475693812916827435382145976
000030005010000002000000060000560190500040038190008600080003000030004000206150080,729436815613895742854217369348562197567941238192378654485623971931784526276159483
000010090003600008421009000000000067080000000000400200306200001294008070800060009,568713492973642158421589736142835967785926314639471285356297841294158673817364529
000000080453010090087905000030000008004000000090680100000700000910040005000509030,169274583453816792287935614631457928874192356592683147345721869916348275728569431
001500248000400053200000600902000000000000025060000800090230000800000300500810469,371596248689472153245183697952348716438761925167925834796234581814659372523817469
030709280000800005090040076040076000000200000009003000050000904062000000700020000,435769281627831495891542376243176859576298143189453762358617924962384517714925638
000000000002065904004001260209710580000050000000009000900000050010070409007040108,396427815182365974754891263239714586471658392865239741943182657618573429527946138
400002009009030700201050300054000072070000014100000800800013000000700400000000003,437162589569438721281957346654381972378295614192674835846513297913726458725849163
340000000600210300001000807974800020000030090000001006000300200809000000006008000,347589612658217349291643857974865123162734598583921476715396284839452761426178935
090480000010000400003000000005000907004079030007350600300560100650091040070040060,792486351516937482483125796835614927164279835927358614349562178658791243271843569
000004300000970610030000500004600000009085000150009000000850000096007040701000000,617524389845973612932168574374612895269785431158349726423851967596237148781496253
076005000309000000040000000090704200000062309000350407007020060901503700500000003,176295834389147625245638971893714256754862319612359487437921568961583742528476193
007002000010460003000010000003004010005300070800000500000621000002080600070000050,457832169918465723236719485763254918145398276829176534584621397392587641671943852
000300007000579030000004000027000690090600500040002000700000005806003020002900380,581326947264579138973184256127835694398641572645792813739218465816453729452967381
800007000500000100000000000000014060004680300700035900030060800000000090060800074,893157426572346189641928735389714562254689317716235948937462851428571693165893274
610000008000006000008450700040020000000000605050007040800070002025030006067000400,614792538573186294298453761346529817789341625152867349831674952425938176967215483
010500000000908050720030000002000300071603000600090108060000970090000000000050200,819574632346928751725136894982415367471683529653297148268341975597862413134759286
104000000000010600000083020000000300045020900280005000900100000020048009008630000,174296835832517694596483721719864352645321978283975146967152483321748569458639217
000019000060000000590002070300400190009000460000005003000008300100004027002300904,427619538861537249593842671358476192279183465614295783945728316136954827782361954
400008700005004020070920360002000006850090000006000000000063958060500040003000000,429638715635174829178925364792341586851296437346857291214763958967582143583419672
000060150000000007000700962870005000200010003000300600020000895300100000090006010,947263158682951437531748962873695241269814573415372689126437895354189726798526314
600000100508600020009800000000001060700000500000000002010007630002000809030906001,623479185548613927179852346284591763796324518351768492915287634462135879837946251
740050000150300000036000000000036040000910500810400003000000050090084030300697000,748251396152369784936748125527836941463912578819475263674123859291584637385697412
040000021009005800008260000000038600400000000060920005090480032000000900000050068,746893521329145876158267493912538647435671289867924315591486732683712954274359168
000000040300065009002100058050000003008400001060001900000080000000250000804600000,985372146341865729672149358159728463238496571467531982523984617716253894894617235
000005100030002607014060900000000504000004000007010000050070301200000009060320700,726945138539182647814763952382697514195234876647518293958476321273851469461329785
400060870597020006000000000070000609030008040000470002609000028082300000000000000,423169875597823416816754293174235689235698147968471532649517328782346951351982764
700000080000007005060000403000080007000305000510000030150040000309000061007108000,734569182281437695965821473493286517872315946516974238158643729349752861627198354
090000000000000000080654000100700500006040009007009142060020810700000205502001004,691237458475918326283654971149782563326145789857369142964523817718496235532871694
015070030800900100203800570681005200000000306000000080000000000000520900006308012,915274638867953124243816579681435297724189356359762481132697845478521963596348712
030000000000524007000300010904000000080000200002070008000010059095280000001007820,436791582819524367527368914964832175783145296152679438278413659395286741641957823
400206100000080400060015072000060003700150060000807000070028040000000000802030017,458276139127389456963415872514962783789153264236847591371628945645791328892534617
000000030700000009000000508200056000009000350100700002008015620600030900010067800,985671234723584169461329578234856791879142356156793482398415627647238915512967843
000910200000070000000000005000060400708000000210790008120050700040000000970140506,587916243632574891491283675359862417768431952214795368126359784845627139973148526
300091206400000081020060540000000050000080109000002800001000000005306004034050010,358491276467235981129768543813679452742583169596142837671824395985316724234957618
300000090000000170009010000008009000701030000002070006000790020080105900600002030,316527894524986173879314265438659712761238459952471386145793628283165947697842531
308105000009000007650030040010008000000001908000000604803000096001600503000900000,378145269149826357652739841914268735736451928285397614823574196491682573567913482
000300470604070008800109500300060000001700000400000000900000010010003085060000003,159386472634572198827149536385964721291735864476821359943658217712493685568217943
050870340870400021064031070006310000001050800700000005040000050000080400000100000,152879346873465921964231578586312794421957863739648215648793152217586439395124687
800000000205810006900060120000004002000380901040000500089100000000000085600000000,861249753275813496934765128196574832752386941348921567589132674413697285627458319
080000004007065030050004700028100000015006000074000080000020000000400570000010060,286731954497265138153984726628179345315846297974352681549627813861493572732518469
000008000001503004000000019008740053000136000000000140030070008085060030046000900,459618372271593684863427519618749253524136897397852146132975468985264731746381925
000078000037000100004000050200000000000000508008005006006020010045700030820000605,512978463637452189984631257253864791461397528798215346376529814145786932829143675
060000270037080006900002000010000000003000090400000061600000100020300048041009600,168935274237184956954762813516493782873621495492578361685247139729316548341859627
020050060600009000090000120306000750200070306070000090400017000710002003002060000,123758964654129837897643125346981752289475316571236498465317289718592643932864571
000000200006700000742800900003026001190407000000000070600000000000100400900000718,519643287836792145742851963473526891198437652265918374681274539357189426924365718
800406207040035600002080000050600834070000500000000010000160000000800301400007000,893416257147235698562789143259671834371948526684523719938162475725894361416357982
000010000000500302200000784500800000048006005603720000400030000300007028000000603,837412569964578312251963784572841936148396275693725841486239157319657428725184693
400007500080510000930000000000805000000070009810600000090086004073100805000009007,461927538287513946935468271724895163356271489819634752592786314673142895148359627
600729000900001000050000020309000260005070040000302000206050030040030000100207000,613729584982541673754863129379415268825976341461382795296154837547638912138297456
006009208070084006020003000000038007040000000807000002010002069080007003000090100,536179248179284356428563791652938417341726985897451632715342869984617523263895174
000400002809002100700080040000000024000009008090540700000070200000000003070834509,365417892849652137721983645587361924416729358293548761934175286158296473672834519
000050016200000000000900500500060007670040021000300050000000009402070000090615004,943752816256184973781936542538261497679548321124397658815423769462879135397615284
060480905020000800000200030850763000090500006000020008000800400000090600084000007,163487925527319864948256731851763249792548316436921578619872453375194682284635197
067405080408000006000000090003706049020509000090003002030600078009000400006000000,967435281418972356352168794183726549624519837795843612231654978579281463846397125
060270000827510000100000000000108000012003900300600200000030090050000700000800001,963274158827516349145389672796128534512743986384695217671432895458961723239857461
040001003008400020021307500500000000030008409970002085050200000000010900000040000,745921863398465127621387594586794231132658479974132685459276318867513942213849756
030560900000030700070100004006004300000000190000250006000000201950020000400600050,234567918185439762679182534516894327842376195793251486368945271951728643427613859
070000500083000040400000630057200000308000060042089000090005300030700080000000200,176934528583672149429851637957263814318547962642189753891425376235796481764318295
724000000005040000060000020200009608650001007000000012090500000017200400000816000,724968153385142769169735824271359648658421397943687512896574231517293486432816975
190000000000000000070300540010000000050700300004000006800030009000074060030059100,195427638463581297278396541712963485956748312384215976841632759529174863637859124
000005900007900065000020000000600700000010300074003010000000070005049100216700000,362875941847931265951426837138694752629517384574283619493162578785349126216758493
003070002005001700002000109000000003000002470004630005300400900020000060000567000,193876542485291736762345189251784693639152478874639215316428957527913864948567321
000400002200100700000302018000070004000200500010000000520010080140900003090540000,981457362236189745475362918352671894869234571714895236523716489147928653698543127
000001000604007030000000020000002008000300000371400000407500001200608704080100000,759231846624857139138946527945762318862319475371485962497523681213698754586174293
000007601700005002590000400009001520000000100000000046032500000654300900901000000,243987651716435892598126473389641527467253189125798346832519764654372918971864235
000300900920710000006000040000003000000290068060100300000000000310874000008930107,571348926924716583836529741789463215153297468462185379297651834315874692648932157
000050340050300010000709002060000050000003001703000000070090060000024900100000000,917258346258346719436719582861972453529483671743561298372895164685124937194637825
002070800900800630000016029780000100030000060500000000607028000010507000800000300,162973854974852631358416729789635142231749568546281973697328415413597286825164397
900702045040036027050080003000000000694000000307008460076004000000000000508000000,963712845841536927752489613285641739694273581317958462176394258439825176528167394
103200600870000000000100407030400008090000160000070003000004001000008370020003009,143297685876345912952186437231469758597832164684571293369754821415928376728613549
000000400700000065308760000573000000000320000020004090086030000000070000400902086,265193478719248365348765219573619842894327651621584793986431527152876934437952186
000003009250470308009200040007000006090050720800600900700000000020000800000060050,468513279251479368379286541537921486196854723842637915715348692624195837983762154
006080042000025009000000000008040030000000800600000090005070000302400607809062500,596783142784125369231694758158947236943216875627538491465871923312459687879362514
003005002290000000700082000400030089005010300008004500300000000000920000000451090,183695472296347158754182936412536789675819324938274561349768215561923847827451693
030007000400000000000680001670000032004003007001000409000018000120040708060730000,836127945417359286952684371675491832294863517381275469749518623123946758568732194
700408900800002000200900600460020100900800060001006709000000000000050402000004510,716438925849562371235971648468729153973815264521346789154297836687153492392684517
000004009093520000000700400072301000300050002000087003000000840100000000540002097,726814359493526178815793426972361584381459762654287913239675841167948235548132697
003700800000082901200401760900200608000019000000630000000803006000076102000000000,193765824647382951258491763915247638386519247472638519721853496534976182869124375
000010000040000580000005700000704000000590001070020008031042050024050000807009240,785213694143976582296485713318764925462598371579321468931642857624857139857139246
001270506030065000000001070002000010000034000860000000080000007007300102406000900,941273586738965241625481379352796814179834625864152793283619457597348162416527938
000300005950802340008040270065000000320004060009200700090000000276509800004000000,642397185957812346138645279765183492321974568489256731893421657276539814514768923
000190000002064310609050408000210690000000001030400000008040056005000004020000000,843197562572864319619352478457218693286539741931476825398741256765923184124685937
050000000008700000020000700000097580800000100030120900002509603001000050070060810,756931428948752361123486795214397586897645132635128947482519673361874259579263814
000004600400070000000250000062040908790082003000009050030900800050068000040007006,825394671413876295679251384562743918791582463384619752136925847257468139948137526
040020005058001000010300002000200800000850704003000000070040350800000006000730008,346927185258461937917385642765214893129853764483679521672148359831592476594736218
090050380500092004600830000000000006000000820237009005700000000040003502000400060,492156387583792614671834259854321796916547823237689145769215438148963572325478961
002600000904020106000001004006705000570010000400069000000000730130400000009050000,312648957954327186687591324896735412573214869421869573245986731138472695769153248
000500019920003000600000500000207600050001000000650000100040020703000090000106407,374568219925413768681972543439287651256391874817654932168749325743825196592136487
601900000297000104000002000062000000800409000000108000000090080100304070000201360,681943257297856134534712698462537819815469723379128546723695481156384972948271365
000085000036070005010900000200600000000813000060000000009000007082700506307009010,724385961936271845518946372293657184475813629861492753659128437182734596347569218
080906000000054006907001500610000090079000053004000000000000830140000000300080010,485926371231754986967831542613548297879162453524379168796215834148693725352487619
000041060900060020300008000001032000000000030500000100040800005050090200106300048,725941863918563427364278951671432589489157632532689174247816395853794216196325748
000070056000015200020400090100000523302000009060000000234000060000040000005000730,481279356693815247527436198148967523352184679769352481234791865876543912915628734
750020000010065000000009350009000730000050040000003009000602014040700006000001200,753824961912365487864179352489216735326957148175483629537692814241738596698541273
004052310000460000210080060000000003030010750080000120000000400000038001620000800,864952317973461582215387964152879643439216758786543129398125476547638291621794835
097000000300000450526000003050402006900800240000000800004007000800300020200005604,497538162381269457526714983158492376963871245742653891634927518815346729279185634
000003004005201800100086000200000490800000500000900061008562000000000203000000059,682753914345291876197486325276315498819647532453928761938562147564179283721834659
000006070209050000100200300000000000700502010300000000900001640056040020003000007,534816279289753461167294358691478532748532916325169784972381645856947123413625897
004003000501000000000060000000710200107600050860000700000430000000050408708200003,684923175521874639379561842453719286197682354862345791215438967936157428748296513
090006000007100000000000306010260400240000089000009030000710028000000000003400700,591836274637124895428957316319268457245371689786549132964713528172685943853492761
007006200000000003400300090010000000536700109709000020900670501000009030040003007,357896214892147653461352798214935876536728149789461325923674581678519432145283967
009040100000200006600001030098060004000000000003070000801620300902014060040003070,329846157415237986687591432798362514264158793153479628871625349932714865546983271
000801900050000800700063000300100089000900302800020000170000005200085000060200000,432871956651492873789563124326157489517948362894326517178639245243785691965214738
000070305000000090900304007060050130500000000003708000080000950050010000000009046,648971325731625498925384617867452139594163782213798564386247951459816273172539846
903700200051000009208309150009621500000070000000058601006000902000060380000000000,963715248451286739278349156849621573615973824327458691786534912594162387132897465
010002570000301080028059006007206900000500100003000000080000001000900000000060703,319682574576341289428759316147236958862594137953178462785423691634917825291865743
900000000516400090020060038090350204000000000000802010080640020001030000060001000,938527461516483792724169538197356284852914376643872915389645127471238659265791843
004300900807940500000000008030500100001070000060034080970600400000009006000010000,654328917827941563319765248738596124491872635265134789972683451143259876586417392
090076005403000000500300200980003000070080002630290000800000900000005000026030000,298476135413529687567318249982153476175684392634297518851742963349865721726931854
080060100000700040605000000260043000140208000007000030070006000430000080000001400,784362159312795648695184723269543871143278965857619234978456312431927586526831497
840000000030070085900058302051000200080005719090200008000013007100000000000002003,845326971236179485917458362651897234382645719794231658469513827123784596578962143
310000200002300600090000000000000100000500000501402000006004302200600075704003000,315846297472395618698127543823769154947531826561482739156974382239618475784253961
092687000500003080000000000000500870000100000300708906080000302206000051001000000,492687135517243689863915247129536874678194523354728916785461392236879451941352768
400010700310609054960045003040000000000008000170500698000006040000900100590000080,485213769317689254962745813648397521259168437173524698721836945834952176596471382
002070000600001043000050120001900057300004206700003014003000000000000600467000000,132478569658291743974356128841962357395714286726583914583629471219847635467135892
056007020800000400700010050010020004025900007009006000204060000000000910000000800,956437128831652479742819653618723594425981367379546281294168735583274916167395842
003002600509630000028054000000060290010098000005000000002000300006009025000000406,173982654549631872628754931834165297217498563965273148752846319486319725391527486
000000080209500740650000200000250007000006098300840520040700000083000000700000650,174362985239581746658497213891253467425176398367849521946715832583624179712938654
008700050200000700600000000700008900090005001841070000010040000400506020006090000,138729654259684713674153298765318942392465871841972365913247586487536129526891437
006000050045000207002000600003400800000260000870000000100704003060000700000500008,786342951945681237312957684623479815451268379879135426198724563564813792237596148
820003400340010900700000006601020089000600000000980100000000001000406030000032000,829763415346215978715849326671324589298651743534987162463578291152496837987132654
900000047003000890080000500000070058730000002000040060208430000004905200009000030,952381647643257891187694523496172358735869412821543769218436975374915286569728134
749000000100020000080900400000100500350008200001003098000300000004010002900487000,749631825135824769682975413298146537356798241471253698517362984864519372923487156
000007800000030097200006040087020004003670020000003000708000300900000500006000008,314297856865431297279856143187925634453678921692143785748562319931784562526319478
040000009000089560000007010200600795600400000980075000400900000702060000008000000,543126879127389564869547312234618795675493128981275436456931287712864953398752641
007600000086590203902730000070020304054000980000005060000000039000000500090003720,537612498186594273942738615871926354654371982329845167215467839763289541498153726
001008620000100090000007000800300006300800000000095070029000000070030100006081900,751948623284163795963527481897312546345876219612495378129654837578239164436781952
700200010000006008042071003030090780000000400000060020080100000003040007400603000,768239514391456278542871693134592786926718435857364921685127349213945867479683152
805020000020401000000000308080000000130000090002800074050003080001000530000100702,875326419923481657416957328789514263134672895562839174657243981241798536398165742
000700005390000000002000000000080279000300000010097040003002590020001304150009007,461723985397658412582914736634185279279346158815297643743862591928571364156439827
406002003070000000102003704008000000040658000700020000010006007060100800000384000,486712953573849126192563784658937241241658379739421568815296437364175892927384615
090000000002000003806000000019080020080000009030020610000340072000019400063800090,395264781142758963876193254619485327287631549534927618951346872728519436463872195
000709030600000007000080060203000070000600000000542006405000000080000054302800009,541769238638215947729483561263198475854637192197542386415976823986321754372854619
307009000002000007040000000000300015100020000000074300030090674070030190400600200,357249861912856437846713529724368915183925746569174382238591674675432198491687253
009060005063400000100290000000003180008000000000000090602000009000800042041920003,879361425263458971154297638926543187438179256517682394682734519395816742741925863
090010247050008060007060001060500700200001400001000000004000600800009000000400870,698315247152748963347962581469523718235871496781694325524187639876239154913456872
000700000910000060407903000300002001106450000000007000063100009290000470000500000,632781594918245763457963128375692841126458937849317652563174289291836475784529316
000005700500080000000900001700800109000230600020000075806000002002700060010000800,981625734547381296263974581734856129195237648628149375876593412452718963319462857
560000000007300100090007020000800700600002500080000019030000200015030906870010000,563921847427386195198547623351894762649172538782653419934765281215438976876219354
700008500003060000410075830000000000007003060080010040020000054000000310031050280,762348591853961472419275836195684723247593168386712945928137654574826319631459287
002000870000700060000090000300020086080004005406000900509600000070800030000000007,642135879195748362738296154357921486981364725426587913519673248274859631863412597
800000203076080000903600740000000000729000350000004026000005070000060902000000400,814579263276483519953621748468352197729816354135794826382945671547168932691237485
610000000090000000203090000500000600300060070080207009008050093760900820000008706,617534982894672315253891467572389641349165278186247539428756193765913824931428756
000001070009000400700000020095000800008600502601008000040860050906500000002710060,864921375529376481713485629295147836478693512631258794147869253986532147352714968
000000000600090500090530000004050230170060000530000001200600400400023719009000000,325786194647291583891534672964158237178362945532947861213679458456823719789415326
001000000000000637930604050000000006089000075704000180403100090000008000098007300,861573429245819637937624851312785946689341275754296183473162598526938714198457362
003400070059603000000001030000840060084000000000000090100308700006000800047059300,613485972259673184478291635791842563584936217362517498125368749936724851847159326
000900006080000100000030000000040018000000900095821000050008000402600050300090004,127985436583264197964137285236749518841356972795821643659478321472613859318592764
300050010060000000000208350598030000030007000000801000009600000780003500010000008,342756819865319247971248356598432761134567982627891435259684173786123594413975628
100450008208070640004800013000510000000700020037040100700000065000020000000000080,193456278258371649674892513462518937519763824837249156721984365385627491946135782
705003000016000000000020005040500000800007000032000000400600301001040750000850620,785493216216785439394126875147538962869217543532964187458672391621349758973851624
400000020008002640009000100080005000000000400750006000000904001006087005027501000,473619528518732649269458137382145976691873452754296813835924761146387295927561384
007810000008000001000000000019200000600904000500060700000090005204006010060008092,927813654348625971156479283419287536673954128582361749831792465294536817765148392
040009000000140000100000000006000430500004607020900010050001090260070005401200006,648329751935147862172568943816752439593814627724936518357681294269473185481295376
120000000009050000000820000000004351006300208095000004003000005500400000082090000,127649583839157642654823917278964351416375298395218764943786125561432879782591436
900000100000040002000003060605012900000000020002304008100030040009401000006050803,943526187567148392821973465685712934394865721712394658158637249239481576476259813
